"edge","edge_name","coef","pos_rank","neg_rank"
"x12_187","IFG_orbitalis_L -- PSIG_L",-0.0001972632842625259,"101","101"
"x24_50","PrCG_L -- SOG_L",-0.0001963823947257613,"101","101"
"x16_26","LFOG_L -- SPG_L",-0.00019635168774407186,"101","101"
"x36_46","STG_L_pole -- ENT_L",-0.00019485857036321595,"101","101"
"x20_34","RG_L -- STG_L",-0.00019452193991030667,"101","101"
"x28_66","SMG_L -- dorsal_ACC_L",-0.00019398704840355247,"101","101"
"x38_66","MTG_L -- dorsal_ACC_L",-0.0001928196437854621,"101","101"
"x6_36","MFG_L -- STG_L_pole",-0.00019136888095814405,"101","101"
"x24_48","PrCG_L -- FuG_L",-0.0001847878049359588,"101","101"
"x0_38","SFG_L -- MTG_L",-0.00018386304440223513,"101","101"
"x6_42","MFG_L -- ITG_L",-0.00018118098302933453,"101","101"
"x26_76","SPG_L -- Caud_L",-0.00017611368789360995,"101","101"
"x10_74","IFG_opercularis_L -- Hippo_L",-0.00017209797353348293,"101","101"
"x14_28","IFG_triangularis_L -- SMG_L",-0.00017002431988402631,"101","101"
"x6_58","MFG_L -- LG_L",-0.00016916939124064296,"101","101"
"x6_187","MFG_L -- PSIG_L",-0.00016874409301753405,"101","101"
"x24_72","PrCG_L -- Amyg_L",-0.00015879628621865035,"101","101"
"x18_50","MFOG_L -- SOG_L",-0.0001558234222380662,"101","101"
"x0_72","SFG_L -- Amyg_L",-0.00014604825068689702,"101","101"
"x8_50","MFG_DPFC_L -- SOG_L",-0.0001458928878736205,"101","101"
"x0_183","SFG_L -- PSTG_L",-0.00013926741979123483,"101","101"
"x28_44","SMG_L -- PHG_L",-0.00013746697091224932,"101","101"
"x34_64","STG_L -- subgenual_ACC_L",-0.00013187765001034942,"101","101"
"x6_183","MFG_L -- PSTG_L",-0.00013095754476247134,"101","101"
"x22_38","PoCG_L -- MTG_L",-0.00013062991483910388,"101","101"
"x0_187","SFG_L -- PSIG_L",-0.00012845350026755386,"101","101"
"x4_14","SFG_pole_L -- IFG_triangularis_L",-0.00012662184275769479,"101","101"
"x4_8","SFG_pole_L -- MFG_DPFC_L",-0.0001250313516739534,"101","101"
"x2_72","SFG_PFC_L -- Amyg_L",-0.00012317466648781878,"101","101"
"x22_36","PoCG_L -- STG_L_pole",-0.0001231458951759601,"101","101"
"x12_60","IFG_orbitalis_L -- rostral_ACC_L",-0.00012234098671879727,"101","101"
"x0_54","SFG_L -- IOG_L",-0.0001222655818018549,"101","101"
"x8_187","MFG_DPFC_L -- PSIG_L",-0.00011918880330029455,"101","101"
"x18_26","MFOG_L -- SPG_L",-0.00011344594172918474,"101","101"
"x68_72","PCC_L -- Amyg_L",-0.00011135391008555462,"101","101"
"x54_76","IOG_L -- Caud_L",-0.00011033804268166659,"101","101"
"x58_80","LG_L -- GP_L",-0.0001094060199915587,"101","101"
"x0_74","SFG_L -- Hippo_L",-0.00010782917828614622,"101","101"
"x181_187","PIns_L -- PSIG_L",-0.00010707717073965145,"101","101"
"x0_58","SFG_L -- LG_L",-0.0001039392861735121,"101","101"
"x0_40","SFG_L -- MTG_L_pole",-0.00010341943613762128,"101","101"
"x6_72","MFG_L -- Amyg_L",-0.00010323808577974369,"101","101"
"x68_70","PCC_L -- Ins_L",-0.00010163064621759475,"101","101"
"x30_66","AG_L -- dorsal_ACC_L",-0.00010048749665564204,"101","101"
"x181_183","PIns_L -- PSTG_L",-0.00010027456359149874,"101","101"
"x24_58","PrCG_L -- LG_L",-0.00010012538931510433,"101","101"
"x10_38","IFG_opercularis_L -- MTG_L",-9.952312548380538e-5,"101","101"
"x6_40","MFG_L -- MTG_L_pole",-9.567172502265652e-5,"101","101"
"x24_28","PrCG_L -- SMG_L",-9.566199927417442e-5,"101","101"
"x54_66","IOG_L -- dorsal_ACC_L",-9.357649588878361e-5,"101","101"
"x8_76","MFG_DPFC_L -- Caud_L",-9.265196789229586e-5,"101","101"
"x14_72","IFG_triangularis_L -- Amyg_L",-9.164848305952192e-5,"101","101"
"x74_183","Hippo_L -- PSTG_L",-9.163979161692627e-5,"101","101"
"x64_72","subgenual_ACC_L -- Amyg_L",-9.038962700595287e-5,"101","101"
"x22_44","PoCG_L -- PHG_L",-8.896494923585891e-5,"101","101"
"x8_185","MFG_DPFC_L -- PSMG_L",-8.750068159894115e-5,"101","101"
"x66_74","dorsal_ACC_L -- Hippo_L",-8.608483134882996e-5,"101","101"
"x22_70","PoCG_L -- Ins_L",-8.584905988520103e-5,"101","101"
"x16_22","LFOG_L -- PoCG_L",-8.499876388226077e-5,"101","101"
"x12_72","IFG_orbitalis_L -- Amyg_L",-8.404822879653542e-5,"101","101"
"x48_76","FuG_L -- Caud_L",-8.204800203446548e-5,"101","101"
"x6_74","MFG_L -- Hippo_L",-8.0686100334369e-5,"101","101"
"x60_183","rostral_ACC_L -- PSTG_L",-8.036232723529241e-5,"101","101"
"x8_26","MFG_DPFC_L -- SPG_L",-7.901606593514474e-5,"101","101"
"x8_68","MFG_DPFC_L -- PCC_L",-7.880768310901959e-5,"101","101"
"x12_56","IFG_orbitalis_L -- Cu_L",-7.871141441474971e-5,"101","101"
"x76_183","Caud_L -- PSTG_L",-7.858098607599296e-5,"101","101"
"x20_28","RG_L -- SMG_L",-7.854364747083553e-5,"101","101"
"x10_40","IFG_opercularis_L -- MTG_L_pole",-7.70900689134869e-5,"101","101"
"x46_82","ENT_L -- Thal_L",-7.436409436126459e-5,"101","101"
"x70_82","Ins_L -- Thal_L",-7.360098629843856e-5,"101","101"
"x76_185","Caud_L -- PSMG_L",-7.319328839678412e-5,"101","101"
"x36_64","STG_L_pole -- subgenual_ACC_L",-7.034548928553448e-5,"101","101"
"x10_50","IFG_opercularis_L -- SOG_L",-6.991403133375639e-5,"101","101"
"x42_64","ITG_L -- subgenual_ACC_L",-6.854336762359161e-5,"101","101"
"x8_30","MFG_DPFC_L -- AG_L",-6.639577552722983e-5,"101","101"
"x10_187","IFG_opercularis_L -- PSIG_L",-5.7852430632986275e-5,"101","101"
"x10_26","IFG_opercularis_L -- SPG_L",-5.771908404845672e-5,"101","101"
"x6_48","MFG_L -- FuG_L",-5.5166227034019555e-5,"101","101"
"x4_68","SFG_pole_L -- PCC_L",-5.264472232658272e-5,"101","101"
"x38_64","MTG_L -- subgenual_ACC_L",-5.041730231482754e-5,"101","101"
"x20_72","RG_L -- Amyg_L",-4.952828198984377e-5,"101","101"
"x48_64","FuG_L -- subgenual_ACC_L",-4.839023967932446e-5,"101","101"
"x24_74","PrCG_L -- Hippo_L",-4.795277130989515e-5,"101","101"
"x8_72","MFG_DPFC_L -- Amyg_L",-4.635390999853e-5,"101","101"
"x6_44","MFG_L -- PHG_L",-4.545084874468664e-5,"101","101"
"x40_64","MTG_L_pole -- subgenual_ACC_L",-4.3900912513847934e-5,"101","101"
"x64_70","subgenual_ACC_L -- Ins_L",-4.09009897373733e-5,"101","101"
"x12_52","IFG_orbitalis_L -- MOG_L",-4.0711521701423425e-5,"101","101"
"x28_76","SMG_L -- Caud_L",-4.029732316893346e-5,"101","101"
"x64_185","subgenual_ACC_L -- PSMG_L",-3.9190217232038295e-5,"101","101"
"x24_44","PrCG_L -- PHG_L",-3.868513159679039e-5,"101","101"
"x64_187","subgenual_ACC_L -- PSIG_L",-3.77979952816249e-5,"101","101"
"x28_60","SMG_L -- rostral_ACC_L",-3.709592856631546e-5,"101","101"
"x28_74","SMG_L -- Hippo_L",-3.4944151402908666e-5,"101","101"
"x50_60","SOG_L -- rostral_ACC_L",-3.450369233192871e-5,"101","101"
"x18_28","MFOG_L -- SMG_L",-3.32725123181891e-5,"101","101"
"x0_48","SFG_L -- FuG_L",-3.257936737909405e-5,"101","101"
"x14_187","IFG_triangularis_L -- PSIG_L",-3.1665517768829536e-5,"101","101"
"x10_72","IFG_opercularis_L -- Amyg_L",-3.157198679927793e-5,"101","101"
"x22_76","PoCG_L -- Caud_L",-2.699750071693715e-5,"101","101"
"x26_46","SPG_L -- ENT_L",-2.6966377573420414e-5,"101","101"
"x4_6","SFG_pole_L -- MFG_L",-2.6649907199952593e-5,"101","101"
"x16_50","LFOG_L -- SOG_L",-2.5230041249153372e-5,"101","101"
"x10_20","IFG_opercularis_L -- RG_L",-2.5068652739057004e-5,"101","101"
"x24_76","PrCG_L -- Caud_L",-2.3871609223042723e-5,"101","101"
"x44_64","PHG_L -- subgenual_ACC_L",-2.3063767956835404e-5,"101","101"
"x64_181","subgenual_ACC_L -- PIns_L",-2.2597239319558468e-5,"101","101"
"x6_16","MFG_L -- LFOG_L",-2.2560790498816993e-5,"101","101"
"x12_44","IFG_orbitalis_L -- PHG_L",-2.2154852221493782e-5,"101","101"
"x10_28","IFG_opercularis_L -- SMG_L",-2.0172949818523487e-5,"101","101"
"x4_26","SFG_pole_L -- SPG_L",-2.011867819595871e-5,"101","101"
"x8_18","MFG_DPFC_L -- MFOG_L",-1.8121538470637214e-5,"101","101"
"x76_187","Caud_L -- PSIG_L",-1.5945052011237894e-5,"101","101"
"x14_44","IFG_triangularis_L -- PHG_L",-1.5571406564767896e-5,"101","101"
"x46_80","ENT_L -- GP_L",-1.4885579293526145e-5,"101","101"
"x4_24","SFG_pole_L -- PrCG_L",-1.2888488653648379e-5,"101","101"
"x8_64","MFG_DPFC_L -- subgenual_ACC_L",-1.1061064418068263e-5,"101","101"
"x36_66","STG_L_pole -- dorsal_ACC_L",-1.0681440095955696e-5,"101","101"
"x6_56","MFG_L -- Cu_L",-1.065123760769647e-5,"101","101"
"x62_70","subcallosal_ACC_L -- Ins_L",-1.0597461839179402e-5,"101","101"
"x14_62","IFG_triangularis_L -- subcallosal_ACC_L",-8.44415887957874e-6,"101","101"
"x64_183","subgenual_ACC_L -- PSTG_L",-7.539572734082307e-6,"101","101"
"x14_64","IFG_triangularis_L -- subgenual_ACC_L",-7.393046292056114e-6,"101","101"
"x4_36","SFG_pole_L -- STG_L_pole",-7.380356887307764e-6,"101","101"
"x4_20","SFG_pole_L -- RG_L",-7.194155493497471e-6,"101","101"
"x54_64","IOG_L -- subgenual_ACC_L",-7.1737315178617005e-6,"101","101"
"x10_64","IFG_opercularis_L -- subgenual_ACC_L",-6.5934431412846835e-6,"101","101"
"x28_40","SMG_L -- MTG_L_pole",-6.579789814599597e-6,"101","101"
"x18_22","MFOG_L -- PoCG_L",-6.064999530780795e-6,"101","101"
"x62_78","subcallosal_ACC_L -- Put_L",-5.938308221915099e-6,"101","101"
"x4_64","SFG_pole_L -- subgenual_ACC_L",-5.920135138563908e-6,"101","101"
"x10_62","IFG_opercularis_L -- subcallosal_ACC_L",-5.906588777543311e-6,"101","101"
"x4_18","SFG_pole_L -- MFOG_L",-5.720544290402102e-6,"101","101"
"x10_18","IFG_opercularis_L -- MFOG_L",-5.336663497530439e-6,"101","101"
"x6_62","MFG_L -- subcallosal_ACC_L",-4.822340274374379e-6,"101","101"
"x70_72","Ins_L -- Amyg_L",-4.49496752436894e-6,"101","101"
"x64_82","subgenual_ACC_L -- Thal_L",-4.053280724355974e-6,"101","101"
"x4_32","SFG_pole_L -- PrCu_L",-2.652827137012482e-6,"101","101"
"x4_22","SFG_pole_L -- PoCG_L",-1.860376249548547e-6,"101","101"
"x60_72","rostral_ACC_L -- Amyg_L",-1.508929070633121e-6,"101","101"
"x52_66","MOG_L -- dorsal_ACC_L",-1.3765195928461419e-6,"101","101"
"x10_76","IFG_opercularis_L -- Caud_L",-1.1155072049094072e-6,"101","101"
"x52_64","MOG_L -- subgenual_ACC_L",-1.048617982611251e-6,"101","101"
"x22_46","PoCG_L -- ENT_L",-8.585478744804611e-7,"101","101"
"x16_62","LFOG_L -- subcallosal_ACC_L",-8.062776760760783e-7,"101","101"
"x62_80","subcallosal_ACC_L -- GP_L",-6.395184149756239e-7,"101","101"
"x42_62","ITG_L -- subcallosal_ACC_L",-4.3292947573952223e-7,"101","101"
"x36_62","STG_L_pole -- subcallosal_ACC_L",-1.7937020058828752e-7,"101","101"
"x12_62","IFG_orbitalis_L -- subcallosal_ACC_L",-1.4625367750811227e-7,"101","101"
"x38_62","MTG_L -- subcallosal_ACC_L",-1.2815467819801653e-7,"101","101"
"x34_62","STG_L -- subcallosal_ACC_L",-6.208735962389057e-8,"101","101"
"x6_18","MFG_L -- MFOG_L",0.0,"101","101"
"x14_18","IFG_triangularis_L -- MFOG_L",0.0,"101","101"
"x4_28","SFG_pole_L -- SMG_L",0.0,"101","101"
"x4_30","SFG_pole_L -- AG_L",0.0,"101","101"
"x4_34","SFG_pole_L -- STG_L",0.0,"101","101"
"x4_40","SFG_pole_L -- MTG_L_pole",0.0,"101","101"
"x4_42","SFG_pole_L -- ITG_L",0.0,"101","101"
"x4_44","SFG_pole_L -- PHG_L",0.0,"101","101"
"x0_46","SFG_L -- ENT_L",0.0,"101","101"
"x2_46","SFG_PFC_L -- ENT_L",0.0,"101","101"
"x4_46","SFG_pole_L -- ENT_L",0.0,"101","101"
"x6_46","MFG_L -- ENT_L",0.0,"101","101"
"x8_46","MFG_DPFC_L -- ENT_L",0.0,"101","101"
"x10_46","IFG_opercularis_L -- ENT_L",0.0,"101","101"
"x12_46","IFG_orbitalis_L -- ENT_L",0.0,"101","101"
"x14_46","IFG_triangularis_L -- ENT_L",0.0,"101","101"
"x18_46","MFOG_L -- ENT_L",0.0,"101","101"
"x24_46","PrCG_L -- ENT_L",0.0,"101","101"
"x28_46","SMG_L -- ENT_L",0.0,"101","101"
"x4_48","SFG_pole_L -- FuG_L",0.0,"101","101"
"x4_50","SFG_pole_L -- SOG_L",0.0,"101","101"
"x4_54","SFG_pole_L -- IOG_L",0.0,"101","101"
"x4_56","SFG_pole_L -- Cu_L",0.0,"101","101"
"x4_58","SFG_pole_L -- LG_L",0.0,"101","101"
"x46_60","ENT_L -- rostral_ACC_L",0.0,"101","101"
"x4_62","SFG_pole_L -- subcallosal_ACC_L",0.0,"101","101"
"x8_62","MFG_DPFC_L -- subcallosal_ACC_L",0.0,"101","101"
"x28_62","SMG_L -- subcallosal_ACC_L",0.0,"101","101"
"x30_62","AG_L -- subcallosal_ACC_L",0.0,"101","101"
"x40_62","MTG_L_pole -- subcallosal_ACC_L",0.0,"101","101"
"x44_62","PHG_L -- subcallosal_ACC_L",0.0,"101","101"
"x46_62","ENT_L -- subcallosal_ACC_L",0.0,"101","101"
"x48_62","FuG_L -- subcallosal_ACC_L",0.0,"101","101"
"x50_62","SOG_L -- subcallosal_ACC_L",0.0,"101","101"
"x52_62","MOG_L -- subcallosal_ACC_L",0.0,"101","101"
"x54_62","IOG_L -- subcallosal_ACC_L",0.0,"101","101"
"x6_64","MFG_L -- subgenual_ACC_L",0.0,"101","101"
"x28_64","SMG_L -- subgenual_ACC_L",0.0,"101","101"
"x30_64","AG_L -- subgenual_ACC_L",0.0,"101","101"
"x46_64","ENT_L -- subgenual_ACC_L",0.0,"101","101"
"x50_64","SOG_L -- subgenual_ACC_L",0.0,"101","101"
"x46_66","ENT_L -- dorsal_ACC_L",0.0,"101","101"
"x4_72","SFG_pole_L -- Amyg_L",0.0,"101","101"
"x62_72","subcallosal_ACC_L -- Amyg_L",0.0,"101","101"
"x4_74","SFG_pole_L -- Hippo_L",0.0,"101","101"
"x60_74","rostral_ACC_L -- Hippo_L",0.0,"101","101"
"x62_74","subcallosal_ACC_L -- Hippo_L",0.0,"101","101"
"x64_74","subgenual_ACC_L -- Hippo_L",0.0,"101","101"
"x4_181","SFG_pole_L -- PIns_L",0.0,"101","101"
"x60_181","rostral_ACC_L -- PIns_L",0.0,"101","101"
"x62_181","subcallosal_ACC_L -- PIns_L",0.0,"101","101"
"x4_183","SFG_pole_L -- PSTG_L",0.0,"101","101"
"x62_183","subcallosal_ACC_L -- PSTG_L",0.0,"101","101"
"x62_185","subcallosal_ACC_L -- PSMG_L",0.0,"101","101"
"x4_187","SFG_pole_L -- PSIG_L",0.0,"101","101"
"x60_187","rostral_ACC_L -- PSIG_L",0.0,"101","101"
"x62_187","subcallosal_ACC_L -- PSIG_L",0.0,"101","101"
"x30_46","AG_L -- ENT_L",1.9428082687138733e-8,"101","101"
"x62_82","subcallosal_ACC_L -- Thal_L",3.6060928375953867e-7,"101","101"
"x10_44","IFG_opercularis_L -- PHG_L",3.8706603646493507e-7,"101","101"
"x6_76","MFG_L -- Caud_L",7.279195160927369e-7,"101","101"
"x20_22","RG_L -- PoCG_L",7.511543953217601e-7,"101","101"
"x42_60","ITG_L -- rostral_ACC_L",7.724155385750107e-7,"101","101"
"x0_44","SFG_L -- PHG_L",1.2225937650769278e-6,"101","101"
"x4_76","SFG_pole_L -- Caud_L",1.4584758865182491e-6,"101","101"
"x42_46","ITG_L -- ENT_L",2.012146211488354e-6,"101","101"
"x28_58","SMG_L -- LG_L",2.996176239510212e-6,"101","101"
"x26_60","SPG_L -- rostral_ACC_L",3.97456809572636e-6,"101","101"
"x20_52","RG_L -- MOG_L",4.542849210853859e-6,"101","101"
"x4_52","SFG_pole_L -- MOG_L",5.458171055943319e-6,"101","101"
"x4_185","SFG_pole_L -- PSMG_L",5.84169975107178e-6,"101","101"
"x20_183","RG_L -- PSTG_L",6.942351690769195e-6,"101","101"
"x12_64","IFG_orbitalis_L -- subgenual_ACC_L",7.90575904741672e-6,"101","101"
"x46_187","ENT_L -- PSIG_L",7.98109076761153e-6,"101","101"
"x2_28","SFG_PFC_L -- SMG_L",8.597116191657247e-6,"101","101"
"x4_38","SFG_pole_L -- MTG_L",9.083558062641103e-6,"101","101"
"x34_60","STG_L -- rostral_ACC_L",1.1350823624099421e-5,"101","101"
"x80_187","GP_L -- PSIG_L",1.546292775430434e-5,"101","101"
"x18_62","MFOG_L -- subcallosal_ACC_L",1.6105250925704283e-5,"101","101"
"x30_60","AG_L -- rostral_ACC_L",1.8953600035702267e-5,"101","101"
"x46_76","ENT_L -- Caud_L",1.9470570301510286e-5,"101","101"
"x56_64","Cu_L -- subgenual_ACC_L",1.9944656647156393e-5,"101","101"
"x8_44","MFG_DPFC_L -- PHG_L",2.2559292513398498e-5,"101","101"
"x2_50","SFG_PFC_L -- SOG_L",2.2904923406275065e-5,"101","101"
"x12_24","IFG_orbitalis_L -- PrCG_L",2.350068485212363e-5,"101","101"
"x50_80","SOG_L -- GP_L",2.394466026007898e-5,"101","101"
"x2_74","SFG_PFC_L -- Hippo_L",2.476655477431507e-5,"101","101"
"x14_76","IFG_triangularis_L -- Caud_L",2.5888086789507184e-5,"101","101"
"x40_52","MTG_L_pole -- MOG_L",2.6961811924203564e-5,"101","101"
"x18_74","MFOG_L -- Hippo_L",2.9530288051806803e-5,"101","101"
"x8_32","MFG_DPFC_L -- PrCu_L",3.1689654918230705e-5,"101","101"
"x22_64","PoCG_L -- subgenual_ACC_L",3.235830363305617e-5,"101","101"
"x18_24","MFOG_L -- PrCG_L",3.371676692757689e-5,"101","101"
"x56_62","Cu_L -- subcallosal_ACC_L",3.680358169609596e-5,"101","101"
"x8_36","MFG_DPFC_L -- STG_L_pole",3.690122199194533e-5,"101","101"
"x28_56","SMG_L -- Cu_L",3.7507646310248015e-5,"101","101"
"x58_64","LG_L -- subgenual_ACC_L",3.874360494306145e-5,"101","101"
"x4_66","SFG_pole_L -- dorsal_ACC_L",4.112523754583176e-5,"101","101"
"x0_4","SFG_L -- SFG_pole_L",4.3184588122577574e-5,"101","101"
"x46_78","ENT_L -- Put_L",4.475642506520343e-5,"101","101"
"x4_16","SFG_pole_L -- LFOG_L",4.638166086876866e-5,"101","101"
"x40_66","MTG_L_pole -- dorsal_ACC_L",5.3358744625183026e-5,"101","101"
"x18_183","MFOG_L -- PSTG_L",5.467817405782773e-5,"101","101"
"x0_16","SFG_L -- LFOG_L",5.4787249551085385e-5,"101","101"
"x4_60","SFG_pole_L -- rostral_ACC_L",5.552056599444355e-5,"101","101"
"x10_185","IFG_opercularis_L -- PSMG_L",5.6894350531171703e-5,"101","101"
"x22_40","PoCG_L -- MTG_L_pole",5.822051170681379e-5,"101","101"
"x72_76","Amyg_L -- Caud_L",5.9515978471574816e-5,"101","101"
"x14_58","IFG_triangularis_L -- LG_L",5.961638578386359e-5,"101","101"
"x46_181","ENT_L -- PIns_L",6.233385384897326e-5,"101","101"
"x66_70","dorsal_ACC_L -- Ins_L",6.4400930245912e-5,"101","101"
"x10_68","IFG_opercularis_L -- PCC_L",6.659140923452718e-5,"101","101"
"x40_60","MTG_L_pole -- rostral_ACC_L",7.0066127641362e-5,"101","101"
"x10_32","IFG_opercularis_L -- PrCu_L",7.363069033022061e-5,"101","101"
"x68_80","PCC_L -- GP_L",7.39248474479349e-5,"101","101"
"x0_18","SFG_L -- MFOG_L",7.91122769118675e-5,"101","101"
"x10_183","IFG_opercularis_L -- PSTG_L",8.212135981753773e-5,"101","101"
"x58_76","LG_L -- Caud_L",8.369551602638544e-5,"101","101"
"x10_22","IFG_opercularis_L -- PoCG_L",8.663258415011454e-5,"101","101"
"x20_56","RG_L -- Cu_L",8.68502593495695e-5,"101","101"
"x22_62","PoCG_L -- subcallosal_ACC_L",8.822666979784046e-5,"101","101"
"x38_60","MTG_L -- rostral_ACC_L",9.009305496591622e-5,"101","101"
"x46_185","ENT_L -- PSMG_L",9.035162397138054e-5,"101","101"
"x8_28","MFG_DPFC_L -- SMG_L",9.149903030507256e-5,"101","101"
"x4_10","SFG_pole_L -- IFG_opercularis_L",9.278610426065606e-5,"101","101"
"x16_28","LFOG_L -- SMG_L",9.739284211296456e-5,"101","101"
"x64_78","subgenual_ACC_L -- Put_L",9.907033906318573e-5,"101","101"
"x8_183","MFG_DPFC_L -- PSTG_L",9.965647957769099e-5,"101","101"
"x58_62","LG_L -- subcallosal_ACC_L",0.00010111911321883127,"101","101"
"x46_70","ENT_L -- Ins_L",0.00010401180856410928,"101","101"
"x18_30","MFOG_L -- AG_L",0.0001043689741320699,"101","101"
"x2_183","SFG_PFC_L -- PSTG_L",0.00010557579496872399,"101","101"
"x16_80","LFOG_L -- GP_L",0.00010618797287631513,"101","101"
"x46_183","ENT_L -- PSTG_L",0.00010757922148273643,"101","101"
"x44_76","PHG_L -- Caud_L",0.00011096977514821919,"101","101"
"x52_76","MOG_L -- Caud_L",0.00011153467970808264,"101","101"
"x18_44","MFOG_L -- PHG_L",0.00011325866597540443,"101","101"
"x10_30","IFG_opercularis_L -- AG_L",0.00011332141223071249,"101","101"
"x30_74","AG_L -- Hippo_L",0.00011440741439530598,"101","101"
"x0_64","SFG_L -- subgenual_ACC_L",0.0001147604429871376,"101","101"
"x20_58","RG_L -- LG_L",0.00011527524914215933,"101","101"
"x54_60","IOG_L -- rostral_ACC_L",0.00011617755453641075,"101","101"
"x16_46","LFOG_L -- ENT_L",0.00011682121325974581,"101","101"
"x44_60","PHG_L -- rostral_ACC_L",0.00012180833882943061,"101","101"
"x72_181","Amyg_L -- PIns_L",0.0001252826950470395,"101","101"
"x20_44","RG_L -- PHG_L",0.0001303145714504043,"101","101"
"x18_185","MFOG_L -- PSMG_L",0.00013107717584771807,"101","101"
"x56_181","Cu_L -- PIns_L",0.00013274158714497285,"101","101"
"x36_60","STG_L_pole -- rostral_ACC_L",0.00013283314000910116,"101","101"
"x16_68","LFOG_L -- PCC_L",0.0001335286109876362,"101","101"
"x20_46","RG_L -- ENT_L",0.00013560305506965764,"101","101"
"x22_74","PoCG_L -- Hippo_L",0.0001410586298025151,"101","101"
"x14_22","IFG_triangularis_L -- PoCG_L",0.0001423258496825732,"101","101"
"x16_82","LFOG_L -- Thal_L",0.00014236432252455144,"101","101"
"x14_20","IFG_triangularis_L -- RG_L",0.0001474236113768589,"101","101"
"x12_54","IFG_orbitalis_L -- IOG_L",0.0001495722717342062,"101","101"
"x30_76","AG_L -- Caud_L",0.00015306068055157958,"101","101"
"x16_60","LFOG_L -- rostral_ACC_L",0.00015541024000108206,"101","101"
"x18_187","MFOG_L -- PSIG_L",0.0001578842562245148,"101","101"
"x14_32","IFG_triangularis_L -- PrCu_L",0.00015804640052117892,"101","101"
"x2_42","SFG_PFC_L -- ITG_L",0.00015879611851710984,"101","101"
"x12_30","IFG_orbitalis_L -- AG_L",0.00015887316059676006,"101","101"
"x60_185","rostral_ACC_L -- PSMG_L",0.00016407312473875574,"101","101"
"x18_32","MFOG_L -- PrCu_L",0.0001642906698232582,"101","101"
"x20_54","RG_L -- IOG_L",0.0001655136681341224,"101","101"
"x0_76","SFG_L -- Caud_L",0.0001655633341617391,"101","101"
"x16_32","LFOG_L -- PrCu_L",0.00016820468485058976,"101","101"
"x26_62","SPG_L -- subcallosal_ACC_L",0.00017491486321949708,"101","101"
"x2_30","SFG_PFC_L -- AG_L",0.00017983356022373742,"101","101"
"x44_181","PHG_L -- PIns_L",0.00018327417924191708,"101","101"
"x24_64","PrCG_L -- subgenual_ACC_L",0.00018350300106558494,"101","101"
"x18_56","MFOG_L -- Cu_L",0.00018780710861086283,"101","101"
"x16_24","LFOG_L -- PrCG_L",0.00019007036327479726,"101","101"
"x14_60","IFG_triangularis_L -- rostral_ACC_L",0.00019070177029527206,"101","101"
"x46_50","ENT_L -- SOG_L",0.0001917914769108609,"101","101"
"x46_54","ENT_L -- IOG_L",0.0001952258968987594,"101","101"
"x56_76","Cu_L -- Caud_L",0.00019561186786515474,"101","101"
"x74_80","Hippo_L -- GP_L",0.00019911782131326055,"101","101"
"x64_80","subgenual_ACC_L -- GP_L",0.00019963018457278082,"101","101"
"x20_30","RG_L -- AG_L",0.000200397154575753,"101","101"
"x10_60","IFG_opercularis_L -- rostral_ACC_L",0.0002015462341253051,"101","101"
"x32_70","PrCu_L -- Ins_L",0.000203003310542429,"101","101"
"x8_22","MFG_DPFC_L -- PoCG_L",0.000203815632719264,"101","101"
"x44_187","PHG_L -- PSIG_L",0.00020572852824012912,"101","101"
"x48_60","FuG_L -- rostral_ACC_L",0.00020675081415187207,"101","101"
"x8_54","MFG_DPFC_L -- IOG_L",0.00021222834336835872,"101","101"
"x12_22","IFG_orbitalis_L -- PoCG_L",0.00021321837275060232,"101","101"
"x52_60","MOG_L -- rostral_ACC_L",0.00021435086632185657,"101","101"
"x22_58","PoCG_L -- LG_L",0.00021485341133758401,"101","101"
"x12_183","IFG_orbitalis_L -- PSTG_L",0.00021919903781340516,"101","101"
"x30_70","AG_L -- Ins_L",0.0002199084981959669,"101","101"
"x10_56","IFG_opercularis_L -- Cu_L",0.0002220925211243581,"101","101"
"x30_44","AG_L -- PHG_L",0.000222487678345862,"101","101"
